"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",2.80003006566574,1.19817596744802,0.585304516906828,0.401524961869511,0.611085372933353,0.855048187996581,0.820943378292189,0.548861624953881,0.32922584705504,0.208497820884608,0.224088127168192,0.184625233826866,0.109388000040971,0.10188951623657,0.0580143578890853,0.0224452949648025
"5-9",1.30463042403278,4.85757247963158,1.69941574908114,0.437780431682185,0.333787070204198,0.606926756332623,0.615607870801928,0.53279476274964,0.399247056255591,0.17150814027385,0.122122212949777,0.124876889979622,0.103512999004098,0.0836158863788525,0.035997320899668,0.0218587644925669
"10-14",0.401258096652193,2.10876212921245,7.12054399613709,1.03359823016332,0.615461829050497,0.476884548413582,0.45734451323662,0.426080121165139,0.435856222428195,0.247567976677513,0.144626504917151,0.0887502452994629,0.0555880008091543,0.0622433079532988,0.040114559960702,0.0283870932566736
"15-19",0.20345991094744,0.633116345399161,2.8121756219328,7.83215496790824,1.70700608670221,0.731512228877489,0.384882844401007,0.359035521208789,0.32571401804107,0.258999377111285,0.103976503345798,0.0509536023973887,0.0333322251931613,0.0328498541858898,0.0177843572014214,0.00971031757067629
"20-24",0.260035122432457,0.327401367913463,0.465964786596925,2.78661802254753,4.05697832578498,1.46933693491096,0.723372265250399,0.374363301627276,0.25790140259955,0.268916477777224,0.145225942147187,0.0949132874796639,0.0340801409035736,0.0283501002083985,0.0281845300824221,0.0182602823708527
"25-29",0.411822001920765,0.211624224079203,0.181870811869123,0.66028143321048,1.66066227591461,1.94162592585281,0.917225144307659,0.478530383533789,0.283438163051386,0.229447516356581,0.172471417998129,0.0912611976921098,0.0320885324339793,0.0258917316512462,0.0147290283406073,0.00610620282303278
"30-34",0.345612152544224,0.242827227312074,0.352109299419812,0.260659184784829,0.621314977498041,0.836918464718931,0.872033487975273,0.485086742941558,0.270413216715598,0.184728082216768,0.166619880941373,0.118673315983507,0.0484761723931054,0.0383080570349333,0.0175315280557476,0.0133986284689083
"35-39",0.244362533523408,0.284730619226346,0.204735693374053,0.140734112306781,0.301817024103972,0.485353840084216,0.504640030735245,0.479019169824764,0.295875442963915,0.169789824610256,0.102925626235599,0.0805015583706099,0.0616965646701437,0.0467799983156963,0.0250480907294394,0.00815279145729807
"40-44",0.148173751157427,0.190074455145664,0.284270497258629,0.169528611828823,0.273964817917018,0.30140376320625,0.345620017785936,0.290976134887241,0.279575174546608,0.152228455356551,0.0928857971641285,0.0431182408960279,0.0364493557283885,0.0280623502393726,0.0194055520014014,0.00673916830776245
"45-49",0.0400268108371755,0.0650447348218613,0.0808840234452928,0.143217013111735,0.177235717871625,0.201577969821273,0.20537788093228,0.178749160588836,0.151917003440226,0.139221609757153,0.0963392841943773,0.0435280867448365,0.0276263971443077,0.0198400036840185,0.0160726635560321,0.0102082849452107
"50-54",0.0566139644152204,0.105041855430303,0.113830223141033,0.157098913789764,0.258301292392038,0.300419743380651,0.182908988901751,0.13823492859875,0.138567332078825,0.138401890272853,0.096682096042996,0.0755987164133963,0.0409983198452001,0.0245639968831933,0.014716119856288,0.0081604363839157
"55-59",0.0760593188562012,0.0669074883927215,0.068709736144085,0.0757082273173775,0.170692976309758,0.263619684021375,0.22695965831628,0.1467198662774,0.127029229508937,0.0800478019613114,0.104462460304611,0.0962559655273102,0.0556155811339669,0.0340495509916021,0.0171534924165673,0.00766135204782549
"60-64",0.0456195692074422,0.0493182212076698,0.0405169196919519,0.059763217499769,0.113403020490702,0.159896991582915,0.137101059777422,0.128029151848039,0.0978017841708773,0.0708136948772692,0.0569876767091869,0.069703918022303,0.0540979875703294,0.0432649943398049,0.0275820109725104,0.00952047011081532
"65-69",0.0475638866065521,0.0621698067966321,0.0377109394315072,0.0368575551979248,0.0968679813412879,0.13862301662874,0.145787879840943,0.101796599053751,0.0858363216211562,0.0610259030617148,0.0599748514381565,0.064098572362716,0.0542449959000144,0.0518329005037386,0.0249624793129107,0.0122514013136689
"70-74",0.0161981246386346,0.033951906127857,0.0466906775725323,0.0808979080681742,0.0675359181444651,0.090233699446029,0.0772115952791357,0.0837328930886519,0.0868495649308205,0.0585312418520488,0.0425670394729149,0.0419576174227959,0.0616181159361369,0.0609051558640668,0.0510277962916749,0.0153016794903249
"75+",0.0205570713623338,0.020678252922609,0.0291523230648114,0.0149526381435837,0.0294623554042716,0.036046176520791,0.0568604746795126,0.0355592076999837,0.0300494739584874,0.0333216937888505,0.0216106321122941,0.0205834358332995,0.0173829980356185,0.0254177034230568,0.0201230323392716,0.0112296740897974
