"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.480830074564234,0.776170067911206,0.502412197481587,0.250304811553474,0.391961192167547,0.533092970566706,0.557682796475142,0.476447337674499,0.248356093883312,0.115071385302912,0.111792152735201,0.103087424882252,0.064589087699257,0.0319242269754214,0.0108707096442264,0.00992862790934568
"5-9",0.537576820681504,0.74879095709612,0.725352506892797,0.314288572456078,0.130641629800901,0.38077119253024,0.555378259789698,0.53420217850767,0.397520643722774,0.179243941798362,0.0992158586913183,0.103206153731865,0.0708148830975103,0.0360490557028222,0.0153936993922025,0.00980133666109562
"10-14",0.413989261553663,0.84768487006359,1.16327788398946,0.548077272265155,0.152101902501423,0.142109415426937,0.274857981845749,0.438063184521555,0.430480157824985,0.231111771347665,0.105923197038143,0.0533914275551495,0.0391263576278693,0.0372434623812245,0.0241413291467286,0.00971174363219237
"15-19",0.251384287717619,0.407975425907726,0.698834486576635,0.864282399747588,0.320886224001987,0.151705392622944,0.0931426442406487,0.271248818495595,0.333980536975602,0.319503076031016,0.190518280053898,0.0759305148037038,0.0455008851465088,0.0262716385428839,0.0134116443137463,0.00733053976714249
"20-24",0.439070499194222,0.259549110157998,0.247041914853718,0.554331847959726,0.661758259322217,0.40515291527864,0.127015060099669,0.0650655612288087,0.142813874587631,0.259144675921027,0.177616772279352,0.106261475373896,0.0327857651806991,0.0123605312145057,0.00814066620700938,0.00580279261143976
"25-29",0.783733062373773,0.366458964682606,0.160965510388679,0.227319453722846,0.412080330682304,0.525834807942415,0.271815219191741,0.0794784200639759,0.0401360690562098,0.0924838041988621,0.152371418347456,0.0977712594007935,0.0508881850718169,0.0190325492926121,0.00354830029123949,0.00606620948649557
"30-34",0.76008026938945,0.893917858947932,0.544401440638261,0.125536500518814,0.172681450751583,0.340946658705448,0.352341892899906,0.23025371651251,0.100707476053604,0.0449881796331363,0.0583576479090507,0.0698814444377926,0.0596466707697743,0.0159136348805576,0.00908851709407301,0.00422093812562534
"35-39",0.642680255118775,0.915719223971637,0.785878842054233,0.339076670909905,0.0818096451281847,0.0967045996869096,0.190355089233177,0.292359969012282,0.140736260177086,0.0560226346118581,0.0392992049961507,0.0326782062693866,0.0463224040458263,0.02745797507593,0.0122804869574332,0.00354169974772323
"40-44",0.565968301191503,0.844221826351677,0.871535666868396,0.542446726169169,0.167771075826528,0.083601940130151,0.147288995101659,0.194982763812043,0.206902512713537,0.134776318191503,0.0594485677118455,0.0193361231499609,0.0441507128058504,0.0312010801451678,0.0149116919063501,0.00765416187323655
"45-49",0.337357333118116,0.651551585395389,0.7530341792567,0.688379390761612,0.338421477109058,0.142750605205574,0.0736725439505047,0.144812984810756,0.156788792041002,0.192809040421898,0.130258598337422,0.0488379210047054,0.033569227167671,0.0183590094950782,0.0140756437541764,0.0134056961458093
"50-54",0.406229903935081,0.406393752403867,0.567019670654989,0.46334271314572,0.341411105568309,0.215638575949852,0.130300166160053,0.0760816668707978,0.111563379561396,0.138271351041057,0.14288318268521,0.107761673196321,0.0421469165517028,0.0187520765676546,0.0163885738444699,0.0172229182958827
"55-59",0.726139511921136,0.85840302054086,0.547608381471425,0.510964641444878,0.352899305185622,0.361851115074328,0.304405131252982,0.135287535937623,0.0914528640446777,0.186288092030407,0.187476586479838,0.150000179893947,0.13215071674372,0.0699577686774495,0.020691059431256,0.0195155044757982
"60-64",0.577490558952612,0.70828251191042,0.466177429913385,0.359422962851983,0.181574432622645,0.199232161596568,0.235046886060606,0.20328997770869,0.119289535355544,0.0832491440481124,0.118642362097995,0.142833091131142,0.0934837850625634,0.0741801989998738,0.0264734630170372,0.00618249835697049
"65-69",0.404921460169082,0.682069706716965,0.610652554705515,0.257272676870402,0.181952075273484,0.169972390623687,0.239408571980534,0.290198493488242,0.206004286713641,0.0916328909039626,0.118226084889936,0.131950426067635,0.102945278967335,0.0946243032137479,0.0485434103464474,0.0120984669401588
"70-74",0.206535678031339,0.652592724006779,0.636012614025355,0.413902570679498,0.0690525305062566,0.150593202887546,0.114457416120819,0.2260245616884,0.225010257593202,0.17245342725985,0.14260127889756,0.107264807306319,0.12007774530914,0.0772083060832998,0.0686792036404702,0.0486888799110923
"75+",0.254754729925977,0.380921379469857,0.603327804005448,0.444410283557041,0.0909837317977013,0.0818272469808775,0.098761265012147,0.19420932910762,0.208257368607725,0.178179162886391,0.215432812237686,0.108759291345941,0.0602753222604577,0.0858612488532237,0.0537932615369081,0.0435872397234806
