"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.321889433952323,0.0433845955013006,0.00792128664978054,0.00809894912791123,0.00532530543974218,0.0217098095230387,0.0399729824001228,0.0298114406310453,0.014013494442506,0.0166024406947009,0.00945251683859356,0.00739666329624026,0.00128060687870963,0.000778852636379131,8.23607071659667e-66,6.37925638171685e-120
"5-9",0.0542868642175445,5.09401647865419,0.282385913613734,0.024629831744346,0.00550050644748037,0.0141850119634088,0.0188913661776379,0.0181635126112431,0.0177376274183412,0.0125913426280183,0.0114574666551833,0.00423596777898367,0.00228110166790265,0.00104000095155952,0.000346783266337844,8.07782464013192e-39
"10-14",0.000458696750209293,1.09630771139896,6.34024405842515,0.154989405742825,0.00357893067011567,0.0112207554221695,0.0116609006831649,0.0188950691336998,0.0198638522391084,0.0155202809461789,0.0117509554408731,0.00703558936215346,0.0024683698819898,0.000543467066108766,4.92807269102711e-25,0.00018188956747413
"15-19",0.00259724339619765,0.0370345382801334,1.55318225418629,4.20947504974256,0.0139000505757693,0.0120004665856827,0.0136843700645897,0.0195686059769777,0.0165881008044461,0.0194658599814393,0.0116065141309266,0.00822141341836059,0.00258647189608835,0.000780582102202045,6.19594403869753e-33,1.70391721113794e-70
"20-24",0.00715788186339106,0.0043980743859801,0.00177365508074926,0.142160306247132,0.153084494814064,0.0169556262470344,0.0115865927503697,0.0144104576531064,0.00933333327205178,0.0115141630638791,0.00651939689873998,0.00522501987801775,0.000487445430192361,0.00110781138490352,0.000176937643897132,1.21850709260335e-47
"25-29",0.00700557082293124,0.0197690277099469,0.0062963502488498,0.0306880825499973,0.0939174879239389,0.0537743047509942,0.00956668362565633,0.012857014504621,0.015535618072162,0.0137023261107856,0.00382938172013584,0.00708403507903802,0.00293226097646272,0.00211114656590939,0.000462477877134547,0.00128475601808316
"30-34",0.0140815694038799,0.0674600162593151,0.0452849598563737,0.027229659163189,0.0174574242502328,0.0299437943773976,0.0276937727397149,0.0194986238885903,0.0216054448092944,0.0113343372817874,0.00991814138695003,0.00171150252431612,0.00379668579304723,0.000394069475441226,1.65226568598427e-48,3.1091383409812e-55
"35-39",0.0239929941032194,0.040514134648145,0.0301213708216215,0.0144434094085143,0.00695469989829091,0.0195580901919414,0.027762440875612,0.0210552007754738,0.0238737629148838,0.0115221432257752,0.0018319802717918,0.00482965122508768,0.00040300021996587,0.00186078277810954,1.84216525604312e-123,9.68792015497141e-67
"40-44",0.00778285186917249,0.0234929922832501,0.0189242092615745,0.0719192547604068,0.00339808874609327,0.00996253940814919,0.0099558194514178,0.0136716753762017,0.0299266751807999,0.0107627864943022,0.0128793783293192,0.00407280965404169,0.00407652562497631,0.000430521286393491,4.80704926372436e-68,2.40057500124819e-92
"45-49",0.06530487286909,0.052811502696112,0.0347122399918129,0.116748293093308,0.00247328939370423,0.0124889415667759,0.0245268032269161,0.0215317592655766,0.0205087048089105,0.0124355613045513,0.0164012832805417,0.00851855763715095,0.00248284030810177,0.00153109846751912,6.20344932434809e-134,3.27090962042494e-72
"50-54",0.0172305736988876,0.093909987690082,0.119179744095159,0.120184897574628,0.00264539093218715,0.0067964708235982,0.0193025194565678,0.019345030690124,0.0245933730176624,0.033878485186812,0.0183539661684221,0.0109848940435689,0.00365125190711054,8.24512204512114e-24,1.23707746321772e-117,5.6398212738081e-78
"55-59",0.0613222845244191,0.104487891058759,0.0917391792505865,0.0984748304294954,0.00343703763408499,0.0295631364748626,0.0116803706597589,0.0198787213826621,0.0255246536935201,0.0186334899489436,0.0172839880095243,0.0213145349676342,0.00760340514797312,1.07574036398815e-31,0.000781565639987935,0.000762203659917222
"60-64",0.0363298548920428,0.0285289504724179,0.0147114094697516,0.0658731330583183,0.00884266376568068,0.00116132620396062,0.0108488108209101,0.030543429553362,0.00682112981935042,0.0108847814299499,0.00894207862016771,0.00494072673942651,0.0186100048439081,0.0107716167425897,4.42139850961977e-67,2.12025465486873e-37
"65-69",0.00167879312152203,0.0203087310903048,0.00791201450731291,5.51009406493151e-32,0.00173820888287092,0.00168450718294335,0.0109476334424205,0.00481232348375602,0.00487565533144899,0.00787294821436956,0.00180792854067399,0.014157395907806,0.00787228186530628,0.0172694032287589,0.011122859744127,3.45670883063808e-126
"70-74",1.28088161044626e-28,5.10080179604248e-26,1.92652771478904e-40,0.00758541523672422,2.63249878140184e-22,1.69514801993664e-24,1.25712361535249e-26,0.00761234806653648,0.00784150802407223,0.0211321164639998,0.0351862681265285,0.0214252141712117,0.00773672272479915,0.00801253225404039,0.00791284462518525,0.0213825700715352
"75+",2.81655248078711e-94,0.0210994024798866,8.45333713760757e-42,0.0212196167920292,4.89372690911851e-36,0.00758514255783762,9.76381456001203e-69,2.22932646310185e-60,1.43611928653357e-48,8.55475189801116e-60,4.69235897448671e-42,1.59766741262772e-46,2.20933577579424e-83,8.8580437610341e-107,1.0204276117454e-80,6.61413666827773e-113
