"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",4.16115861012086,2.17375641749132,1.28956582293537,0.750325079825044,1.16634766097682,1.52208426015472,1.4627251107106,1.13540018761592,0.736578347797107,0.441785454062932,0.43408118142095,0.359846624395967,0.206716574866337,0.143292484467638,0.0676951505171387,0.0306668936470656
"5-9",1.84879962999165,9.77193351479248,2.59341821147343,0.722030289972873,0.437414950246594,0.887776613655535,1.04935722037363,0.975975595422519,0.811543701583318,0.374606510631266,0.239788092615527,0.231997761150944,0.168854678430607,0.10647215205323,0.0452774478258324,0.0249944043552374
"10-14",0.871827280708463,4.00107571295408,15.2105360295845,1.81356847480776,0.834894329189804,0.616087800939078,0.767962941196902,0.931276765676657,1.02768820705892,0.585895514711217,0.308093732588566,0.162414964387967,0.103472214758948,0.101713549697911,0.0624645288768278,0.033619907905285
"15-19",0.455019313309658,1.00526624873026,5.14901187984509,13.0459185824186,2.3758386323681,1.00893794674488,0.629595061290908,0.811705900081734,0.921906324149722,0.761716345905975,0.422283379402378,0.200612927587899,0.118499347407301,0.0578849000500568,0.028919064292747,0.0148936698329037
"20-24",0.731524208145742,0.583291385361936,0.800734417295033,3.73855108820587,5.26800783308873,2.18545669026402,1.13582783498461,0.821495384257744,0.770044285092975,0.815172813540436,0.569838394331325,0.343821815903617,0.168162379114037,0.0417097547467903,0.0341369254144588,0.0209487736133841
"25-29",1.08298286097543,0.520159887696348,0.361459677338363,1.02438433985202,2.36425565696662,2.69018969259735,1.44979751435743,0.958504604937936,0.784074605748135,0.617641130213535,0.629186820046383,0.365248142938414,0.210932020181347,0.0449299479651755,0.0155794857186515,0.011174906599373
"30-34",0.96145638131685,1.05608707521961,0.898743593248598,0.479920325798016,1.01204708027411,1.45374236730951,1.59238084011432,1.15910017269561,0.86693756915341,0.58237365596747,0.505674139860689,0.389639057925923,0.232167766738154,0.0518403711121438,0.0242358282468747,0.0137694378585515
"35-39",0.784956336787181,1.06361362247335,0.932923652002186,0.654447425726439,0.602024893820121,0.942442402266184,1.07491295385858,1.34420237155012,1.10345488202736,0.622234945325782,0.504029793319797,0.301205309646373,0.198368153549473,0.078710736418611,0.036373937092969,0.0108895509297504
"40-44",0.683766497602696,1.05482140775636,1.26557760416712,0.967509659654059,0.805584102785028,0.850026004971875,1.02630369468722,1.09328796866169,1.30846350095923,0.823249655509104,0.630043049340354,0.270444058212494,0.225631497115875,0.0849885956756724,0.0403246101095875,0.0183423287123253
"45-49",0.413208663879225,0.689061137812914,0.840755541750035,1.07719473513238,0.751176747380212,0.667672345765589,0.673102967946108,0.75679491115612,0.785877372160727,0.764022182377662,0.579878343763347,0.302669484148895,0.151697140857005,0.0473905830370289,0.0361787772795939,0.0306726280302538
"50-54",0.457554198532183,0.542300716368506,0.772269642059706,0.837253605747383,0.820760147513017,0.929288629028197,0.758617194094543,0.677853368525605,0.88875816293376,0.845475466387087,0.8030640451226,0.530594061009788,0.215297218840662,0.0409691326467699,0.0308389928247796,0.0251168502058335
"55-59",0.876244607785504,0.939056629003532,0.721182624647442,0.715837602420433,0.67415072917725,0.985726182758589,0.968682640390035,0.684706882774195,0.734537693307268,0.612513528627625,0.743575493597474,0.598260024836064,0.33898848178127,0.0905798842290903,0.0295133945330517,0.0276977736654349
"60-64",0.562594115827029,0.54114987530877,0.444450996416024,0.392783467235114,0.42892122526748,0.616288661238345,0.672642811118781,0.72036210559396,0.608634249962058,0.478620614140427,0.497370168648894,0.514767814892869,0.30031638830788,0.11221936253573,0.0372034681973296,0.0100260442169955
"65-69",0.401892266026396,0.593299691110502,0.482878563345279,0.218945990071581,0.234482050564061,0.273958349703573,0.393991122386311,0.413137846565379,0.334894640252531,0.158036943248357,0.153414808238125,0.165131719552241,0.146168753074313,0.148741450636009,0.0706616680787718,0.0169786071762977
"70-74",0.155452002386299,0.467455333670308,0.39927655833035,0.316312170669871,0.109072151915952,0.194979448922146,0.159989193657386,0.303592478210314,0.302612270447686,0.258583126317727,0.198268322909928,0.113793572632354,0.126434806801421,0.11370358913864,0.102367684315451,0.0708808533578438
"75+",0.188676072807126,0.272651026673383,0.374766120701959,0.284464550083787,0.0905984358303498,0.0897066915771933,0.115270844067095,0.21632068551532,0.226392443340998,0.216114332596836,0.19157612104904,0.0945897143186723,0.0428776872298836,0.0719858493413747,0.0542258643959247,0.034630625113237
