"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.24666,0.74467,0.30774,0.19529,0.2831,0.48342,0.73764,0.73819,0.37861,0.22194,0.26217,0.21435,0.16555,0.12611,0.08596,0.04502
"2",0.60563,7.20986,0.928,0.20213,0.10575,0.25879,0.43975,0.60166,0.5184,0.23204,0.13247,0.13023,0.12816,0.09009,0.04737,0.03655
"3",0.18123,2.14201,11.90114,0.75439,0.20291,0.17993,0.26672,0.44837,0.63788,0.38395,0.1858,0.10336,0.08395,0.07953,0.06258,0.05358
"4",0.12089,0.30916,3.54868,10.15392,0.79777,0.39958,0.2915,0.41087,0.57244,0.6399,0.31476,0.12091,0.08323,0.06152,0.03561,0.02463
"5",0.2829,0.21562,0.2852,1.77891,3.64153,1.78005,1.14422,0.97921,0.90087,1.15022,0.81432,0.42771,0.20983,0.08702,0.0869,0.06951
"6",0.66149,0.2734,0.15286,0.54787,1.93657,3.82175,2.14457,1.66333,1.40754,1.16731,1.14165,0.62651,0.33354,0.1227,0.05101,0.03386
"7",0.92179,0.75562,0.50185,0.28121,0.96743,1.98633,3.1679,2.11887,1.61737,1.28961,1.01932,0.77728,0.42556,0.17671,0.07574,0.07045
"8",0.97776,1.25807,0.88179,0.47749,0.70366,1.57819,1.98948,3.34771,2.28664,1.49851,1.12726,0.67496,0.47075,0.26157,0.14755,0.05995
"9",0.5718,1.04644,1.30364,0.84615,0.92972,1.45058,1.91099,2.1591,3.21019,1.96522,1.36534,0.58964,0.45329,0.23387,0.1501,0.06941
"10",0.33059,0.65966,0.88617,1.21482,1.00881,1.21382,1.46822,1.68431,1.85281,2.45956,1.42013,0.72041,0.38044,0.18934,0.14579,0.12563
"11",0.52021,0.52556,0.72823,0.93652,1.17568,1.62081,1.48368,1.4292,1.88749,2.07574,2.18079,1.1705,0.54033,0.20734,0.13769,0.11215
"12",0.88101,0.88312,0.57416,0.74913,0.93356,1.58316,1.78317,1.38174,1.54244,1.33421,1.65074,1.91893,0.89466,0.36263,0.17383,0.124
"13",1.11503,1.02282,0.66014,0.67009,0.75226,1.27006,1.48161,1.5454,1.38256,1.20529,1.15884,1.36843,1.53781,0.63921,0.38246,0.15911
"14",0.76449,1.08789,0.83347,0.46956,0.53811,0.8174,1.09941,0.9728,0.9962,0.63802,0.74678,0.77839,0.78859,1.10006,0.3865,0.18286
"15",0.27734,0.72988,0.55993,0.51014,0.18334,0.34209,0.32443,0.55231,0.59393,0.46224,0.38069,0.31388,0.56098,0.52322,0.69713,0.24125
"16",0.1919,0.24676,0.3273,0.26194,0.10722,0.11231,0.18074,0.23061,0.2302,0.24587,0.24289,0.1642,0.13264,0.18852,0.17295,0.16573
