"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.90727,1.45237,0.78176,0.49325,0.82275,1.16089,1.23557,1.04825,0.72468,0.48934,0.589,0.55253,0.3958,0.29445,0.19536,0.09669
"2",1.25859,8.34139,1.73586,0.57277,0.34341,0.82313,1.1153,1.1118,0.95086,0.49407,0.37432,0.41364,0.40821,0.26586,0.1377,0.10079
"3",0.48319,2.76183,9.89455,1.2496,0.55233,0.45617,0.69697,0.9491,1.03986,0.6849,0.43436,0.27317,0.21695,0.21116,0.16085,0.13043
"4",0.26583,0.64157,3.27553,8.04456,1.62974,0.79322,0.53955,0.79761,0.95205,0.89242,0.49667,0.24447,0.16942,0.1283,0.07784,0.05311
"5",0.46492,0.34553,0.45279,2.60417,3.85054,2.05561,1.2639,1.01667,0.93548,1.12037,0.78693,0.52409,0.24045,0.11888,0.11545,0.09403
"6",0.8092,0.39992,0.19205,0.68726,2.04691,2.90698,1.87795,1.39995,1.15653,1.03871,1.04143,0.61485,0.31698,0.13874,0.06038,0.03443
"7",0.71016,0.90287,0.63372,0.30099,0.91198,1.65384,2.13078,1.72723,1.28847,1.0409,0.8949,0.72245,0.414,0.1903,0.0839,0.07153
"8",0.6227,0.98146,0.87479,0.50442,0.58156,1.1533,1.53071,2.06628,1.75159,1.16324,0.87461,0.56103,0.45009,0.26232,0.14148,0.05266
"9",0.41073,0.71521,0.91109,0.77725,0.75206,0.9993,1.35583,1.58863,1.95974,1.4716,1.04214,0.45259,0.35745,0.21275,0.12611,0.05831
"10",0.1981,0.39473,0.55041,0.86984,0.77888,0.83408,0.99049,1.16237,1.30067,1.42287,1.02569,0.5313,0.262,0.13736,0.10269,0.08929
"11",0.27637,0.32684,0.49408,0.66183,0.82655,1.12947,1.02302,0.97235,1.33311,1.48032,1.29487,0.84547,0.35009,0.12849,0.08075,0.06893
"12",0.39475,0.40957,0.29954,0.45125,0.62052,1.03536,1.15809,0.87655,1.00421,0.87178,1.05878,0.92368,0.51829,0.1801,0.08107,0.0505
"13",0.43432,0.44794,0.28323,0.31799,0.4285,0.73892,0.9209,0.99834,0.81231,0.72037,0.65153,0.79453,0.54318,0.31143,0.15232,0.06412
"14",0.2121,0.33352,0.28838,0.17273,0.24621,0.42826,0.64678,0.60637,0.60123,0.34312,0.36379,0.36071,0.38791,0.31234,0.15263,0.06811
"15",0.12311,0.32817,0.3024,0.25501,0.09018,0.18931,0.21324,0.46699,0.47905,0.36299,0.19578,0.14845,0.2581,0.2721,0.28716,0.15012
"16",0.11319,0.17114,0.27383,0.27943,0.08962,0.08225,0.14134,0.25742,0.32948,0.34465,0.28521,0.101,0.07626,0.13005,0.15491,0.11107
