"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.5704,0.79002,0.34636,0.22776,0.31918,0.51223,0.60665,0.52324,0.32365,0.20617,0.24849,0.21927,0.16307,0.12137,0.08128,0.04439
"2",0.862,8.09827,1.09358,0.29327,0.17196,0.4102,0.63887,0.66208,0.54566,0.25461,0.18263,0.19701,0.18486,0.12581,0.06631,0.05205
"3",0.28601,2.37342,11.16819,0.8596,0.30837,0.26979,0.42285,0.62699,0.72377,0.42314,0.24628,0.14883,0.11481,0.11507,0.09128,0.07628
"4",0.16653,0.37935,3.21369,8.8863,0.90592,0.43635,0.31182,0.48161,0.61236,0.5755,0.29246,0.12806,0.08495,0.06626,0.04214,0.03068
"5",0.33631,0.26029,0.32186,2.04773,3.26391,1.591,0.99567,0.80986,0.73955,0.91907,0.62522,0.35433,0.14238,0.07296,0.08457,0.07213
"6",0.57195,0.27031,0.14423,0.45925,1.47995,2.66987,1.58926,1.21912,0.98244,0.83931,0.80004,0.42533,0.18448,0.07329,0.04057,0.02769
"7",0.70435,0.79176,0.56589,0.27534,0.8169,1.62117,2.38707,1.66954,1.21782,0.95629,0.77364,0.57356,0.28888,0.13069,0.07104,0.06474
"8",0.81001,1.14733,0.95984,0.53516,0.59868,1.2858,1.6596,2.4965,1.76476,1.14497,0.82547,0.50583,0.38779,0.23598,0.14568,0.05829
"9",0.54283,0.89438,1.06345,0.83093,0.75272,1.07055,1.44522,1.61247,2.13858,1.35542,0.92197,0.3716,0.29473,0.18215,0.13102,0.06232
"10",0.35861,0.6474,0.76994,1.06865,0.86818,0.94178,1.08164,1.25264,1.30131,1.64164,1.00014,0.46083,0.24127,0.13459,0.12725,0.11638
"11",0.60758,0.6231,0.82243,0.95295,1.09316,1.35895,1.14836,1.04529,1.32806,1.46759,1.46328,0.82875,0.3718,0.16668,0.12638,0.11383
"12",1.23706,1.24711,0.78057,0.94347,0.99788,1.56218,1.61251,1.1265,1.12087,1.00861,1.3184,1.44721,0.73602,0.35021,0.1795,0.12887
"13",1.49966,1.39575,0.85406,0.83187,0.75288,1.13338,1.32693,1.3167,1.01967,0.79651,0.83227,1.03347,1.14517,0.61335,0.38176,0.15762
"14",1.19473,1.70281,1.32047,0.70026,0.69885,0.87289,1.2981,1.32426,1.15516,0.63759,0.71939,0.82005,0.84898,1.01637,0.42931,0.21008
"15",0.53162,1.41778,1.09453,0.94053,0.3014,0.60356,0.54539,0.97922,1.01491,0.78693,0.607,0.4687,0.81422,0.7189,0.84296,0.33759
"16",0.47664,0.61696,0.83527,0.67213,0.24897,0.2408,0.37778,0.52744,0.52863,0.56366,0.56306,0.33745,0.25751,0.36909,0.32583,0.2619
