"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.90079,1.21047,0.69932,0.44537,0.85583,1.28808,1.31493,1.10168,0.74825,0.55694,0.74534,0.70887,0.47999,0.347,0.24466,0.12308
"2",1.23731,6.42064,1.68921,0.52924,0.33689,0.86825,1.22254,1.21516,1.02025,0.50199,0.41545,0.47977,0.45276,0.2928,0.17583,0.12371
"3",0.52183,2.42621,10.78401,1.08645,0.49533,0.41551,0.65768,0.95839,1.0157,0.62117,0.40076,0.25497,0.19722,0.18455,0.16747,0.1331
"4",0.25891,0.51127,3.26278,8.45746,1.36889,0.66084,0.4509,0.7225,0.88876,0.79735,0.45817,0.19801,0.13596,0.0959,0.07207,0.0463
"5",0.53093,0.25918,0.35905,2.31544,3.42065,1.87666,1.12837,0.91814,0.84252,1.08476,0.8097,0.48121,0.19686,0.09195,0.10268,0.08361
"6",1.05141,0.35533,0.1695,0.63878,2.05436,2.83117,1.87262,1.41619,1.15697,1.04467,1.09846,0.61909,0.29295,0.11239,0.06368,0.03705
"7",0.94448,0.97964,0.66582,0.30874,0.97156,1.79538,2.25852,1.89241,1.38512,1.11177,0.95167,0.76294,0.40989,0.17517,0.10534,0.08866
"8",0.76792,1.02825,0.98203,0.53863,0.56244,1.18537,1.58879,2.09082,1.83609,1.18549,0.8799,0.5382,0.42711,0.22301,0.15324,0.06124
"9",0.41296,0.64417,0.88993,0.80123,0.70925,0.9627,1.32633,1.59687,1.94688,1.49036,1.01434,0.41231,0.29109,0.1433,0.11819,0.06254
"10",0.26082,0.32078,0.45751,0.84589,0.8586,0.83203,0.97913,1.14353,1.32771,1.45666,1.06569,0.47888,0.21504,0.09765,0.09031,0.08694
"11",0.39914,0.29055,0.40942,0.57375,0.83398,1.10605,0.96284,0.95613,1.30269,1.47849,1.30811,0.791,0.2923,0.10337,0.07656,0.06163
"12",0.70048,0.42826,0.28905,0.36642,0.61152,1.06318,1.10518,0.83411,0.96278,0.79727,1.07208,0.88919,0.48014,0.16051,0.08786,0.05332
"13",0.74305,0.42749,0.23002,0.26282,0.38661,0.72011,0.81204,0.86612,0.67189,0.59163,0.53282,0.70367,0.48962,0.27038,0.17624,0.0683
"14",0.49209,0.46116,0.29577,0.15188,0.26011,0.38086,0.53624,0.53455,0.39206,0.22111,0.23301,0.2727,0.34283,0.23461,0.16776,0.06975
"15",0.28749,0.59037,0.40343,0.31392,0.09424,0.24742,0.24721,0.46967,0.40772,0.22677,0.17382,0.10611,0.26088,0.20971,0.2308,0.12474
"16",0.29009,0.30629,0.52167,0.30194,0.10659,0.09362,0.19394,0.4155,0.42203,0.30594,0.23693,0.06203,0.042,0.08697,0.1134,0.06638
