"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.35848,1.11194,0.45728,0.29777,0.40332,0.64145,0.94563,0.91854,0.58514,0.30974,0.34139,0.30072,0.22767,0.1769,0.11793,0.06385
"2",1.10075,9.5419,1.36064,0.35942,0.26728,0.4712,0.80735,0.97606,0.92639,0.38904,0.24297,0.23989,0.2318,0.16168,0.08462,0.06839
"3",0.32249,2.72748,12.68607,1.05433,0.40214,0.30941,0.46474,0.77889,1.0781,0.60213,0.33778,0.18465,0.13635,0.13512,0.10964,0.09484
"4",0.18294,0.44464,3.90252,12.58145,1.80168,0.83411,0.67764,0.85277,1.11147,1.11019,0.61303,0.26915,0.15892,0.09355,0.05169,0.03766
"5",0.28923,0.28244,0.3191,3.64014,5.06743,1.95156,1.34506,1.21893,1.06238,1.30438,0.95983,0.55412,0.29084,0.08862,0.08372,0.07046
"6",0.63225,0.30246,0.16738,0.89453,2.2278,3.76083,2.13916,1.66819,1.421,1.21128,1.27271,0.76554,0.42671,0.12464,0.05315,0.0379
"7",0.7359,0.79745,0.52347,0.46519,1.12211,1.89495,3.01805,2.0655,1.61129,1.29063,1.03019,0.81547,0.49577,0.16906,0.07477,0.06933
"8",0.7808,1.08675,0.81712,0.80502,0.81765,1.50249,1.90153,3.08973,2.26169,1.49524,1.14925,0.67974,0.48469,0.23778,0.13263,0.0553
"9",0.46382,0.82914,0.97653,1.00153,1.00597,1.35077,1.78282,2.01669,2.87307,1.8543,1.36993,0.5933,0.45952,0.18852,0.11995,0.05962
"10",0.28084,0.53339,0.62301,1.31345,0.98467,1.10247,1.36622,1.57308,1.69175,2.12939,1.31376,0.70874,0.37084,0.14475,0.10922,0.09989
"11",0.38947,0.50653,0.68596,1.07892,1.12097,1.48365,1.41403,1.39588,1.87246,2.00751,2.02086,1.13934,0.52556,0.16022,0.10494,0.09477
"12",0.71054,0.79141,0.53836,0.87828,0.92404,1.462,1.65101,1.31685,1.51691,1.30665,1.5712,1.67445,0.81146,0.28002,0.13332,0.09772
"13",0.90425,0.84553,0.51886,0.64578,0.79362,1.26093,1.48889,1.56202,1.42461,1.28107,1.20012,1.36722,1.33498,0.51769,0.30672,0.12974
"14",0.64678,0.91454,0.69763,0.42135,0.47373,0.69331,0.98103,0.86438,0.86138,0.53638,0.62292,0.66838,0.6889,0.8979,0.31343,0.15311
"15",0.35188,0.92395,0.72906,0.66029,0.23633,0.44659,0.43482,0.73108,0.79097,0.609,0.48818,0.39645,0.734,0.65484,0.87144,0.31903
"16",0.31254,0.40309,0.54062,0.43244,0.17803,0.18126,0.29897,0.38657,0.39718,0.42624,0.42488,0.27292,0.21989,0.3073,0.28349,0.25317
