"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.65623,2.1865,1.25083,0.71848,1.03533,1.5597,1.78006,1.57962,1.1264,0.78511,0.94378,0.87127,0.64342,0.51266,0.34705,0.17172
"2",1.78168,5.12108,2.28748,0.78368,0.47761,1.08364,1.31674,1.41468,1.23643,0.66105,0.54646,0.60505,0.57884,0.39055,0.20397,0.14621
"3",0.92043,2.84348,7.93609,1.35802,0.69451,0.66131,0.84996,1.05914,1.18631,0.80204,0.55762,0.36935,0.29292,0.28287,0.21567,0.17362
"4",0.57341,1.08457,3.00873,7.16542,2.04256,1.14863,0.83507,1.05364,1.0978,1.01336,0.61503,0.32888,0.2323,0.16831,0.09836,0.05994
"5",0.75635,0.58508,0.57331,2.48177,3.63621,2.13862,1.45818,1.19558,0.98981,1.03784,0.76623,0.50535,0.2595,0.12339,0.1141,0.09164
"6",1.27204,0.64164,0.32483,0.9149,1.93639,2.68167,1.89918,1.52406,1.24125,1.05307,0.9632,0.56826,0.30775,0.13073,0.05116,0.03021
"7",1.16622,1.21605,0.79064,0.44336,1.02174,1.68035,2.01577,1.74209,1.40355,1.13753,0.90017,0.69494,0.35741,0.15868,0.06604,0.05632
"8",1.25172,1.59302,1.08728,0.73564,0.68158,1.29728,1.54253,1.92116,1.74719,1.24129,0.97927,0.58117,0.3818,0.19852,0.10189,0.03824
"9",0.95315,1.31214,1.11057,0.74684,0.7664,1.12962,1.50396,1.56284,1.70866,1.40818,1.08642,0.48188,0.36186,0.15961,0.08385,0.03669
"10",0.58206,1.04605,0.9929,1.02413,0.69509,0.93423,1.13442,1.32465,1.24955,1.23449,0.977,0.58646,0.28356,0.12686,0.07275,0.0598
"11",0.58904,0.6386,0.77363,0.75666,0.65755,0.99868,1.08725,1.07726,1.36515,1.39992,1.14149,0.78818,0.32864,0.10179,0.06087,0.04051
"12",1.03267,1.1679,0.68323,0.72652,0.57397,0.94452,1.19357,0.96225,1.0762,0.98786,1.02219,0.76019,0.41367,0.16626,0.05616,0.04777
"13",0.95369,0.9838,0.59079,0.46226,0.41974,0.67392,0.76721,0.89085,0.82008,0.76934,0.72964,0.66866,0.29514,0.16758,0.09058,0.03326
"14",0.68109,1.02202,0.74867,0.36297,0.32826,0.47582,0.60699,0.47739,0.47668,0.34837,0.43693,0.39561,0.25405,0.12298,0.0907,0.04318
"15",0.32566,0.93166,0.6409,0.47342,0.097,0.21312,0.18101,0.30092,0.25716,0.24984,0.28414,0.18174,0.2278,0.14359,0.0934,0.05882
"16",0.4603,0.488,0.60102,0.43712,0.16385,0.13234,0.18924,0.22423,0.19598,0.28014,0.30054,0.26139,0.10133,0.16292,0.0716,0.03695
