"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.79342,0.98004,0.46388,0.29857,0.43861,0.67851,0.82936,0.75513,0.49473,0.29364,0.34592,0.30983,0.23162,0.17508,0.11582,0.06329
"2",0.91275,7.95004,1.19349,0.33469,0.2114,0.46925,0.70543,0.75462,0.6827,0.31434,0.21619,0.23054,0.21795,0.14882,0.07805,0.06126
"3",0.29356,2.28522,10.31433,0.83901,0.32201,0.27458,0.41682,0.61112,0.7456,0.44376,0.26299,0.15488,0.11759,0.11741,0.09374,0.07867
"4",0.22334,0.50264,3.41341,9.4027,1.22706,0.58621,0.41126,0.62341,0.80107,0.79386,0.42568,0.18149,0.11849,0.09063,0.05822,0.04247
"5",0.39641,0.32323,0.3925,2.52963,3.84221,1.80587,1.1154,0.9024,0.8513,1.08835,0.7767,0.46352,0.19281,0.08774,0.10226,0.08643
"6",0.81685,0.3934,0.21449,0.66169,1.9843,3.51418,2.06854,1.56642,1.31147,1.15573,1.17469,0.6954,0.32042,0.10889,0.06062,0.042
"7",0.82945,0.9186,0.658,0.32012,0.90409,1.85183,2.7211,1.94667,1.48836,1.1838,0.98916,0.78494,0.4081,0.15717,0.08583,0.07788
"8",0.65376,0.91229,0.74932,0.43029,0.52777,1.25229,1.57495,2.36119,1.8646,1.24462,0.9603,0.57087,0.36408,0.18846,0.11501,0.04685
"9",0.43524,0.72839,0.84167,0.67196,0.675,1.12683,1.48451,1.67676,2.22595,1.54455,1.14702,0.49246,0.31811,0.14546,0.10391,0.05049
"10",0.31021,0.56939,0.66781,0.9507,0.78565,0.99746,1.18624,1.38753,1.49046,1.75812,1.1683,0.61766,0.27473,0.11576,0.10921,0.1002
"11",0.54255,0.57377,0.76956,0.90227,1.044,1.45205,1.31771,1.26316,1.6946,1.82916,1.75919,1.06402,0.4269,0.15169,0.1154,0.10369
"12",1.04443,1.06551,0.68294,0.84227,0.93291,1.5823,1.71718,1.29032,1.41885,1.24813,1.54527,1.53975,0.7486,0.30301,0.15391,0.11183
"13",1.32109,1.22091,0.74905,0.74652,0.72741,1.18344,1.39451,1.40742,1.16431,0.97019,0.97065,1.15668,1.0617,0.54499,0.33862,0.1405
"14",0.87371,1.23078,0.95872,0.50914,0.52289,0.65983,1.00609,1.00157,0.87736,0.47466,0.53634,0.6195,0.63495,0.73783,0.32,0.1559
"15",0.45341,1.20219,0.93819,0.80896,0.26154,0.52506,0.48465,0.85155,0.88969,0.68,0.52713,0.4058,0.71011,0.61928,0.70575,0.29603
"16",0.45481,0.58566,0.80252,0.65,0.24355,0.23631,0.37696,0.53064,0.53635,0.56048,0.55411,0.33293,0.25605,0.3649,0.3244,0.25226
