"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",1.62393225237121,0.748011041217208,0.362228402116992,0.234233527713088,0.365382261515558,0.59024294586563,0.788435773618169,0.657058505697822,0.374759114030755,0.211251161932005,0.210067992554476,0.152780418252494,0.0973571827556688,0.0922229307195066,0.0593934314531237,0.0277652014930147
"5-9",0.814469650866822,3.2642911290714,1.13209391093252,0.274900193945193,0.214831159259882,0.45098146139582,0.636413629935335,0.686567613443665,0.489195207678376,0.187052929911788,0.123230410483408,0.111234857267059,0.0991688777744013,0.0814667532527522,0.0396693695601621,0.0291060529330027
"10-14",0.248327280908318,1.40478677297025,4.7022878449918,0.643403884379029,0.392683005208672,0.351276322336301,0.468696814757124,0.54428687150207,0.529415853408672,0.267662460022294,0.144671951964706,0.0783685136903779,0.0527928105110699,0.0601170271818787,0.0438228251401304,0.0374707036608599
"15-19",0.118690336131325,0.397559583628104,1.75054935845013,4.59567256901671,1.02662524102063,0.507917413234113,0.371803066707878,0.432324541293895,0.37292888868643,0.263953607974127,0.098040957418377,0.0424114213326893,0.0298396634336735,0.0299070903249092,0.018313544045147,0.0120820392717314
"20-24",0.155481092030996,0.210721210288617,0.297299432857737,1.67592395909796,2.50085560443395,1.04568762510536,0.716234652444851,0.462034921720874,0.302658128531595,0.280902341130513,0.140354260178678,0.0809737049476862,0.0312708766246406,0.02645479349996,0.0297477473449564,0.0232875263816934
"25-29",0.284282260343162,0.157248961009211,0.133967246676855,0.458459099279044,1.18184873063742,1.59529417205591,1.04848946377469,0.681845053589168,0.384018022036703,0.276704325985941,0.192439036632408,0.0898871896231829,0.0339925052250102,0.0278936609816651,0.0179478333032359,0.00899045641545666
"30-34",0.331926649350548,0.251034082750596,0.360849430370326,0.251800997831956,0.615184377870844,0.956690075214463,1.38686498877122,0.96163106576625,0.509722845231454,0.309940559043898,0.258651953329706,0.162621371084733,0.0714454443610652,0.0574179190835626,0.0297214917336648,0.0274462971908563
"35-39",0.292533625645472,0.366908302003014,0.261535200766103,0.169461813534741,0.372499132526471,0.691567613028198,1.00039330623948,1.18366833680252,0.695189434328151,0.355095531955178,0.199159266617997,0.13750449198827,0.11334314542748,0.0873988227879985,0.0529314166178644,0.0208169839788805
"40-44",0.168666780579616,0.232897177580718,0.345291176678974,0.194103149720453,0.321509221115064,0.408358831199097,0.651485977551448,0.683678011898822,0.624611465221016,0.302723749545923,0.17090053338345,0.0700310661417347,0.0636709367562502,0.0498524523450442,0.0389925821487517,0.0163619432682309
"45-49",0.0405553893173094,0.0709401210014724,0.087449180554031,0.14595651833509,0.185135282499611,0.243094792040924,0.344587214177359,0.373832933814105,0.302104391675594,0.24643172126489,0.157774505212688,0.0629272261119129,0.0429551203517584,0.0313720964143057,0.0287463795112461,0.0220607701599752
"50-54",0.0530718963362551,0.105995057327846,0.113865992847058,0.148130850929966,0.249636437270536,0.335200386664385,0.283938309124381,0.267482142277178,0.254949967430954,0.226660286516582,0.146495040172716,0.101117630372851,0.0589793797348103,0.0359372034603318,0.0243518561444269,0.0163164142032449
"55-59",0.06294033760167,0.059598256512284,0.0606722818568093,0.0630160258751964,0.145623895951451,0.259650685343587,0.311009181048295,0.250611802869476,0.206316217656585,0.115722663468056,0.139724547585685,0.113651641994794,0.0706262616849501,0.0439736213123573,0.0250568749793983,0.0135223556857505
"60-64",0.0406021934298123,0.0472484876107269,0.038479564522083,0.053501207482314,0.104055082185839,0.169384478178569,0.202063109660118,0.235203156844345,0.170843382280757,0.110105229071918,0.0819813552732514,0.0885170496169252,0.0738877648666233,0.0600951154398797,0.0433333193925644,0.0180728652180606
"65-69",0.0430513479824742,0.0605718904554177,0.0364227038280016,0.0335557724616367,0.0903920065292254,0.149341244617437,0.218513736690901,0.190186046204591,0.152487268407361,0.0964974878590555,0.0877433932631246,0.0827807200287601,0.0753463473274516,0.0732182151396839,0.0398836459251446,0.023651870097418
"70-74",0.0165831742416802,0.0374153041892158,0.0510068514010813,0.083305085800253,0.071281707511036,0.109952901069973,0.130898104462694,0.176943651976053,0.174511335462336,0.104684658250813,0.070438840663264,0.0612893717888621,0.0968064837944503,0.0973108336334938,0.0922162495977148,0.0334127582428744
"75+",0.0254294376338798,0.0275341419379919,0.0384808000139428,0.0186047840301668,0.0375736456211088,0.0530725212290067,0.116475316118249,0.0907953381206154,0.0729567456540044,0.0720103555065621,0.0432094569639842,0.0363299504885301,0.032998431477313,0.0490699964963276,0.0439406677607355,0.0296287251000185
