"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",2.52685174381512,1.45322560679545,0.759977432720249,0.443048148507995,0.707520836191974,1.12956949062183,1.42404047442013,1.21908450301654,0.645683869460977,0.336312878648744,0.333489178047598,0.260799234922013,0.164824578151384,0.123106739783647,0.0695086075686892,0.0400844660126413
"5-9",1.31376972238479,9.53822689943056,2.04522634822337,0.561773580315058,0.350454574228808,0.886472132977315,1.3604458945839,1.43541881675756,1.05888355105903,0.4285999948521,0.256256733630401,0.218718981809462,0.164893670884936,0.115484667692494,0.0539099835352745,0.0408652181828749
"10-14",0.525991402250361,3.155649080038,11.9687407745118,1.33415869496426,0.548502173230202,0.530395677340795,0.823234314262681,1.14006924835627,1.19116194471423,0.614726849801249,0.298750631473064,0.141969510088381,0.088245534899234,0.0912684334171995,0.0642149504883603,0.0484711561531624
"15-19",0.262786306875158,0.683627680454729,3.97266558962438,11.6590496860774,2.06108836379966,1.07533177787647,0.884035658315465,1.11499707207139,1.16675484385933,0.998723081157907,0.514052722931475,0.208075032966956,0.0979630131044939,0.051599787610899,0.028025636139963,0.0192743607655613
"20-24",0.424434529704901,0.388214892553147,0.497175118136882,3.32119612515266,4.63447254526303,2.31112529143964,1.57520653938469,1.36421806910091,1.05507223855052,1.09975739612979,0.745339184580911,0.361884224852043,0.147956830312848,0.0375725501184175,0.0372371588995847,0.0300271037641922
"25-29",0.877275144732229,0.548556813735723,0.323635124678319,1.2145939050826,2.7066102232134,3.95348991720135,2.36603313137082,1.80384094121811,1.36362146044469,1.06009744239162,0.951723690057763,0.465421706756438,0.21429051419637,0.0514254986779442,0.0220793428337182,0.0186546262349085
"30-34",1.10455833713088,1.61109824790808,1.21422282188804,0.758175864856568,1.44368696806884,2.41802796306738,3.44272148800463,2.43909066970967,1.65816638577285,1.19813365914848,0.859212952717697,0.544731064340428,0.27828560875304,0.0828172931339579,0.0423710181036259,0.0344717311175879
"35-39",1.02127885663516,1.71974981495938,1.40517394836968,1.09660978580822,0.989944932039124,1.79176514480077,2.32385452682927,3.29710429062706,2.24713544797277,1.36093769557488,0.930502606902741,0.443644431186497,0.264657884415046,0.138424984615408,0.0734845743337879,0.027620431842552
"40-44",0.599796207116844,1.13219196830296,1.34597351048399,1.42272380543523,1.0955896882522,1.40308238168732,1.85568159189762,2.04940685128724,2.45847752114959,1.5598701735559,1.0466154563367,0.348852358616861,0.22558711072033,0.100462497268449,0.0575232933323079,0.028585354262698
"45-49",0.330129879798232,0.741981040996958,0.837443676848295,1.58612654873577,0.948189265828112,1.09141085410335,1.33201655720071,1.50337196193419,1.44185842897658,1.56712379625954,0.94618300973807,0.411742680912943,0.157476694710023,0.0521181180750968,0.0436031803327657,0.0423325250429386
"50-54",0.363792662262274,0.702986636129652,0.940365883227079,1.17924592495589,0.935662266353639,1.2807508746518,1.24064923059711,1.20272520047163,1.46721224942359,1.48074710953829,1.25925361126544,0.604051628779344,0.199671758583517,0.0497504904019427,0.0370675454936756,0.0360775774209508
"55-59",0.628314434091101,0.860155368531847,0.680018163841161,0.814455927598533,0.651749052901129,1.04290838676327,1.14405715687296,0.903043621596797,0.928556942605742,0.774726060547934,0.806873109804938,0.644021968849847,0.270895146000768,0.090888724444008,0.0365600666092148,0.0321792794472508
"60-64",0.519981222509854,0.532863757019637,0.380906922951314,0.446015354376284,0.419197593253736,0.6302393483895,0.73968148307029,0.806085634107286,0.62293979670232,0.522489491967202,0.452370803370314,0.407838677420065,0.322061923542632,0.141322673356177,0.0615286678046162,0.022442998938691
"65-69",0.401042157380885,0.621710101563783,0.500399716600085,0.248339916094869,0.257278323536423,0.328178400531098,0.514269740154227,0.536002238148173,0.419318500751685,0.197131785867448,0.18554796024481,0.208821947786239,0.190734566512961,0.276106273038874,0.0992801260087704,0.0351967016390826
"70-74",0.18692412215093,0.555868998413796,0.476492810750145,0.400034842807152,0.136039325647229,0.260077247017177,0.253233419713467,0.4504932516944,0.421014854518953,0.32060329193182,0.234923244301938,0.156985563255062,0.204004065075408,0.190500249123754,0.233196043613156,0.108276630912912
"75+",0.350488775535656,0.491145956000183,0.694471418646762,0.556935939044934,0.172664324641935,0.179865496745434,0.261442977379217,0.413191881776621,0.412838613332337,0.381768322734871,0.357150273825891,0.191473743257301,0.094580602899377,0.156973441956967,0.112258713726974,0.123275567431284
