"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.581031753761873,0.661900197116186,0.389848135949454,0.200715868312816,0.33678490977501,0.517481926557562,0.595359764452724,0.532021168809397,0.256835565821478,0.108392758990991,0.113940501796919,0.100607552976314,0.0661853516462438,0.030104465789708,0.0101031176005502,0.0123192645196266
"5-9",0.445101081941174,0.905011216722957,0.633727064911312,0.258485638699036,0.104979271654529,0.345528928476792,0.594351278994455,0.628986981979414,0.469297206460665,0.185387964207681,0.0920344811334027,0.09600606828151,0.0612241524781844,0.0323958631863424,0.0138933033652657,0.0117591652498722
"10-14",0.277206605428066,0.666125960179767,1.34025134967994,0.508805034946793,0.121543885957725,0.108647051578901,0.244209527406976,0.469862987915869,0.522501796231637,0.261696130833649,0.106230847458849,0.0455736400898715,0.0307897309519153,0.0303364765509718,0.02038716734053,0.0108183364115963
"15-19",0.141498790409775,0.243382984775731,0.515597420387237,0.933821701897509,0.265161613992287,0.104249523605546,0.0632887566897624,0.226608111401133,0.346145933236911,0.36180369836263,0.201369172567835,0.0678573255954923,0.0333645975285124,0.0205252501029374,0.0097092323665921,0.00719232149382989
"20-24",0.261757437118808,0.152991352692116,0.156297024029517,0.454441177534746,0.79006139898592,0.326103663086071,0.08734519361955,0.0463109474642461,0.138858365171605,0.308576302139407,0.213726112750954,0.11229595090833,0.0303040248989977,0.00979241153120686,0.00729903858238673,0.00673583420201869
"25-29",0.58594381195349,0.265932125384184,0.109248082992076,0.173731116021153,0.372740705781901,0.727476632902421,0.249706952118648,0.0664481184121472,0.0366998570753605,0.103341979199057,0.207017330442853,0.131977163888737,0.0640762015598808,0.0209436099643832,0.00365838219677214,0.00837527343586423
"30-34",0.758454315206931,0.896980589385919,0.516680006657634,0.119989034149008,0.168503458741605,0.378948498029218,0.683975352593352,0.290937619643267,0.12070407227367,0.0524533717780332,0.0812371940261398,0.111453114412994,0.0974167755647468,0.0248946992269066,0.012645425361454,0.0070219391369295
"35-39",0.704596593478273,1.08548159714173,0.929361839912482,0.406259471098746,0.0920470963591308,0.112052813975489,0.24674608717454,0.68434293086069,0.213692756834885,0.0758880407260013,0.0556968065391777,0.0517096897900546,0.0768452082702574,0.0487289272175489,0.0205440225875893,0.0067974268895131
"40-44",0.423304534885011,0.766329532779716,0.868633719321204,0.59879549848626,0.195073747710121,0.0889711754252626,0.149116736843119,0.225912973873041,0.463377936553962,0.166459368060161,0.0666164745407058,0.0216596405732139,0.0525280710526826,0.0500834109738258,0.0185204390268876,0.0122104606051255
"45-49",0.224007976185972,0.435494434813439,0.560903681396779,0.630327146365059,0.358234355618329,0.140772765934609,0.0649888855524968,0.128165425836435,0.153185649507946,0.352849239593359,0.1387184678815,0.0449327486855172,0.0263295418434821,0.018982937053697,0.0148459764604717,0.0202656631595759
"50-54",0.293438848111675,0.261006016308499,0.378138660973195,0.384789943656931,0.347232996208496,0.246133429033937,0.124037394214953,0.0686586490085003,0.0923093336869125,0.133583763138868,0.258137821611648,0.118831853049001,0.0342575283597134,0.0138014789694812,0.0127038666847052,0.0197510019012371
"55-59",0.503930766885497,0.517429865843439,0.313498726046589,0.343475620569774,0.287347257696785,0.348668048344904,0.282669631781996,0.117397147023217,0.0672867636576885,0.134112341149796,0.171727527709859,0.232200853787556,0.100372334070043,0.046901605301297,0.0107147531964197,0.0178878505649879
"60-64",0.443008411244167,0.429327311927152,0.273685428460541,0.232576752738897,0.158040757305974,0.205231921027115,0.245007920990789,0.199573214354461,0.102423306235961,0.056990830077729,0.0925742782806052,0.123849930695678,0.174554817903491,0.0700103251330174,0.0181870873904944,0.00435529390241405
"65-69",0.356303355726307,0.529723602478561,0.452105286546168,0.214761381480006,0.164790766627837,0.17670586995951,0.282118264563474,0.339877756713596,0.260963570021725,0.0915926192125561,0.0957301289088197,0.110847807293421,0.107158499600971,0.185221249964091,0.0482474163731342,0.011532920637912
"70-74",0.17034094790925,0.51845369422458,0.425483411044939,0.309107188592898,0.0647408145156641,0.150103101273325,0.122299588490482,0.265887884102666,0.23861853781301,0.194739880591069,0.129257437277212,0.0742181827868827,0.0994331154169663,0.0851591220517653,0.133050294246519,0.0534552120793675
"75+",0.325059337901776,0.442482490937192,0.655990618632819,0.517083475882221,0.135044078975653,0.119154219056686,0.144920729652749,0.322312325251626,0.339854088861546,0.309747637790538,0.313930136500155,0.155143792768771,0.061582171422064,0.107893162293517,0.068318045966239,0.0936468423312652
