"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.26128,1.28558,0.64999,0.41013,0.6653,1.07241,1.20285,1.01255,0.61402,0.41223,0.5141,0.4522,0.33613,0.24432,0.16347,0.09016
"2",1.14714,9.25666,1.47718,0.43716,0.26634,0.66701,1.04212,1.0362,0.80491,0.39243,0.29006,0.32076,0.29855,0.20044,0.10636,0.08395
"3",0.39302,2.59133,10.48145,1.03715,0.42242,0.37438,0.61193,0.87799,0.95362,0.56915,0.33256,0.20601,0.16066,0.15927,0.12743,0.10572
"4",0.26203,0.57857,3.32889,8.74854,1.48024,0.71509,0.50519,0.79405,1.01843,0.92762,0.46807,0.21088,0.14296,0.11351,0.06982,0.0523
"5",0.45988,0.34388,0.43203,2.64554,4.43857,2.21478,1.34525,1.11025,1.04767,1.27213,0.87208,0.49073,0.20822,0.11096,0.11452,0.0988
"6",0.89698,0.41873,0.2258,0.71401,2.27987,3.92659,2.24361,1.6999,1.39933,1.22787,1.19071,0.64104,0.29523,0.14159,0.06394,0.04449
"7",0.9304,1.06334,0.78708,0.37624,1.1148,2.12664,3.01727,2.12095,1.58239,1.24437,1.03326,0.78576,0.40605,0.20463,0.09715,0.08838
"8",0.88104,1.26925,1.09777,0.63115,0.74467,1.55372,1.92115,2.88609,2.13371,1.4,1.02417,0.62523,0.465,0.29182,0.16743,0.0666
"9",0.50105,0.82833,1.00362,0.84007,0.86817,1.26258,1.60499,1.80074,2.3779,1.59187,1.11284,0.4501,0.32915,0.20165,0.12798,0.06065
"10",0.30705,0.55369,0.64928,0.95614,0.8636,1.04047,1.16847,1.35401,1.43079,1.7086,1.07461,0.52037,0.2447,0.14256,0.10889,0.10151
"11",0.44263,0.52315,0.67148,0.77505,0.93202,1.3172,1.15823,1.10058,1.44892,1.54832,1.45699,0.81132,0.33016,0.14119,0.09325,0.08593
"12",0.68329,0.75191,0.4857,0.58992,0.66207,1.1367,1.23872,0.94289,1.03346,0.88449,1.05136,1.03271,0.48331,0.21125,0.09962,0.07246
"13",0.75612,0.70665,0.43482,0.44933,0.46119,0.75854,0.86542,0.89563,0.75566,0.6357,0.60758,0.68465,0.62064,0.33264,0.19516,0.0807
"14",0.48371,0.69677,0.54166,0.29691,0.33847,0.53049,0.69116,0.62616,0.62145,0.38152,0.43194,0.41887,0.40317,0.43527,0.18312,0.08917
"15",0.23999,0.64225,0.50405,0.43046,0.14118,0.28791,0.25793,0.47151,0.49138,0.37562,0.28428,0.21868,0.37615,0.33133,0.39488,0.15946
"16",0.16839,0.22104,0.30061,0.24576,0.09362,0.09304,0.14327,0.20113,0.19953,0.2131,0.20801,0.1236,0.0949,0.13641,0.12187,0.09904
