"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.94677,2.49168,1.3213,0.70597,1.09995,1.68508,1.87773,1.69678,1.18835,0.86483,1.02805,0.92384,0.67923,0.55653,0.37774,0.1868
"2",1.96913,5.72663,2.37721,0.72026,0.47824,1.13841,1.33556,1.44646,1.26361,0.69829,0.57093,0.60491,0.5797,0.40423,0.20534,0.1531
"3",1.00875,3.0361,7.83957,1.25837,0.66805,0.65474,0.81925,1.02427,1.14202,0.80286,0.54999,0.35664,0.28121,0.27993,0.2038,0.17171
"4",0.62824,1.13933,2.92177,6.95633,2.06521,1.15505,0.83708,1.03806,1.0865,1.02738,0.61467,0.3341,0.23545,0.1748,0.08845,0.0579
"5",0.92476,0.65794,0.57266,2.51723,3.51798,2.11415,1.39754,1.1175,0.93404,1.01075,0.72387,0.49254,0.26559,0.12732,0.10882,0.08753
"6",1.45897,0.76054,0.32914,0.87724,1.84145,2.49934,1.82072,1.44417,1.19383,1.03142,0.91737,0.53572,0.31313,0.14066,0.04716,0.02723
"7",1.21121,1.34527,0.75354,0.41016,0.92828,1.59536,1.91185,1.64267,1.38909,1.1572,0.86799,0.65251,0.35915,0.16868,0.05563,0.04972
"8",1.40644,1.77666,1.05036,0.67501,0.59835,1.20543,1.42214,1.69577,1.62871,1.20997,0.92382,0.54092,0.3365,0.18911,0.07894,0.03165
"9",0.92137,1.37514,0.96844,0.62594,0.66572,1.05288,1.46175,1.44987,1.68214,1.4465,1.08901,0.48324,0.35446,0.16148,0.06642,0.03091
"10",0.66675,1.21578,1.00994,0.9006,0.61299,0.89264,1.14955,1.30574,1.28771,1.32356,0.99606,0.61668,0.30591,0.14485,0.05745,0.05045
"11",0.68372,0.77243,0.80271,0.69787,0.57955,0.95287,1.07274,1.04749,1.41112,1.49305,1.17495,0.84882,0.38242,0.12619,0.05691,0.03861
"12",1.14707,1.4076,0.74513,0.74856,0.58423,0.90828,1.12296,0.97204,1.14451,1.11338,1.16395,0.81493,0.47181,0.20471,0.06168,0.04112
"13",0.8426,1.00149,0.56894,0.41906,0.41192,0.67926,0.79034,0.88847,0.91312,0.94683,0.89896,0.7832,0.36782,0.19468,0.08631,0.03609
"14",0.82103,1.42037,0.99197,0.41328,0.33749,0.56373,0.68271,0.5485,0.59785,0.48067,0.67556,0.52274,0.32557,0.13469,0.07702,0.04466
"15",0.21759,0.69493,0.42543,0.24924,0.06796,0.14246,0.11861,0.17159,0.17624,0.17439,0.24497,0.16531,0.17872,0.12027,0.10263,0.0555
"16",0.47449,0.71265,0.79264,0.42841,0.12807,0.12045,0.1587,0.21046,0.20575,0.29756,0.35236,0.19757,0.11725,0.16394,0.06929,0.03022
