"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.0997,1.10993,0.51948,0.32846,0.4677,0.73307,0.91387,0.77981,0.47273,0.29799,0.35385,0.31632,0.23346,0.17997,0.12047,0.06724
"2",0.92365,8.24969,1.12998,0.29825,0.20939,0.40225,0.60591,0.66499,0.56065,0.25785,0.18238,0.19124,0.18116,0.12468,0.06502,0.04977
"3",0.29022,2.41983,11.48939,0.89159,0.32222,0.25967,0.3941,0.5931,0.70744,0.42984,0.24114,0.14713,0.11173,0.11027,0.0862,0.07181
"4",0.15846,0.36161,3.55554,10.75669,0.91354,0.38274,0.27426,0.42047,0.53495,0.51743,0.26894,0.12079,0.07895,0.05965,0.03765,0.02635
"5",0.21487,0.18123,0.1939,2.40736,3.05293,1.30203,0.91843,0.85904,0.73031,0.77116,0.56769,0.3368,0.16251,0.04576,0.04718,0.03843
"6",0.65687,0.30456,0.15585,0.47695,1.81446,3.15106,1.91879,1.53018,1.32663,1.09797,1.0338,0.59997,0.29589,0.08504,0.04392,0.0276
"7",0.86358,0.92195,0.64625,0.30376,1.05283,1.97624,2.89079,2.07961,1.62054,1.31272,1.04841,0.81427,0.40675,0.15333,0.07944,0.07285
"8",0.72814,1.04488,0.86125,0.45191,0.69512,1.44264,1.79455,2.68924,2.11998,1.43133,1.08907,0.65665,0.40941,0.2087,0.12499,0.05045
"9",0.52189,0.89022,1.06986,0.80755,0.91372,1.34858,1.76348,1.98035,2.68036,1.84388,1.33752,0.59112,0.39598,0.18102,0.12384,0.0578
"10",0.3697,0.67947,0.84725,1.14202,0.99574,1.18529,1.41398,1.63758,1.77496,2.15758,1.37106,0.74189,0.34273,0.14525,0.12883,0.11475
"11",0.52973,0.57773,0.77863,0.90806,1.09295,1.51803,1.43064,1.37916,1.86022,2.00523,1.90221,1.15736,0.46798,0.15568,0.11327,0.09805
"12",1.13717,1.17492,0.75971,0.92477,1.06899,1.72521,1.90553,1.47011,1.63924,1.44129,1.75315,1.7832,0.85989,0.33738,0.16883,0.11609
"13",1.37667,1.29245,0.79464,0.79232,0.81798,1.2955,1.48609,1.55106,1.33561,1.14946,1.1246,1.31496,1.19617,0.58768,0.35719,0.14861
"14",1.09591,1.56391,1.21241,0.64076,0.66195,0.84358,1.23794,1.23064,1.11792,0.62724,0.71365,0.79869,0.81773,0.96743,0.41035,0.19869
"15",0.46891,1.24018,0.95236,0.82709,0.26576,0.52102,0.48303,0.85648,0.89639,0.69122,0.54332,0.42553,0.73809,0.6624,0.74151,0.30646
"16",0.71892,0.90686,1.23547,0.99409,0.36691,0.35484,0.57205,0.7945,0.79585,0.84991,0.84676,0.50742,0.40099,0.5741,0.50448,0.41023
