"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.63948,1.09234,0.5892,0.37365,0.58551,0.88247,1.06379,0.97615,0.65569,0.38959,0.46009,0.4164,0.30899,0.23745,0.1562,0.08242
"2",0.97408,6.85233,1.4723,0.45564,0.28548,0.65239,0.92685,1.00242,0.92064,0.42578,0.29861,0.31742,0.30377,0.2083,0.10878,0.08367
"3",0.43372,2.50661,11.20317,1.09486,0.45597,0.39345,0.57727,0.82982,1.02281,0.61031,0.37143,0.21892,0.16757,0.16807,0.13242,0.11065
"4",0.26672,0.59057,3.54694,9.55562,1.52107,0.74275,0.52443,0.75502,0.93628,0.91489,0.49919,0.21347,0.14072,0.10864,0.06812,0.04821
"5",0.41019,0.33407,0.40231,2.51171,3.8912,1.88777,1.17442,0.96103,0.87903,1.07908,0.73791,0.43653,0.1858,0.09472,0.10321,0.08562
"6",0.74052,0.36203,0.19593,0.66405,1.88787,2.93202,1.73802,1.29676,1.06293,0.92258,0.88579,0.50731,0.24453,0.10637,0.05402,0.03563
"7",0.81958,0.89734,0.6453,0.34549,0.93364,1.64368,2.31036,1.66584,1.23335,0.94454,0.76664,0.59268,0.34215,0.16219,0.08402,0.07529
"8",0.876,1.21074,0.98515,0.61397,0.65064,1.23024,1.5779,2.32718,1.75009,1.10841,0.76213,0.48335,0.40957,0.25178,0.15021,0.06099
"9",0.61546,1.00715,1.14422,0.8993,0.84609,1.06875,1.4244,1.62783,2.12582,1.37419,0.89066,0.36208,0.32278,0.20368,0.13994,0.06775
"10",0.34705,0.63693,0.7455,1.05543,0.86251,0.8725,0.98337,1.16501,1.24212,1.43832,0.90779,0.41764,0.23844,0.13422,0.11951,0.10769
"11",0.51419,0.53902,0.72839,0.86035,0.93587,1.10964,0.93507,0.86415,1.13336,1.21973,1.08507,0.66323,0.31462,0.13909,0.1026,0.08889
"12",0.79635,0.8093,0.52124,0.6573,0.69062,1.0549,1.08178,0.77489,0.80692,0.71141,0.86463,0.83444,0.47491,0.22058,0.10881,0.07754
"13",0.92245,0.84456,0.50808,0.51966,0.50681,0.76931,0.8936,0.89281,0.70961,0.56873,0.5499,0.65024,0.62706,0.3553,0.21617,0.08855
"14",0.63408,0.88539,0.67491,0.36301,0.38571,0.5126,0.76028,0.72335,0.65084,0.3547,0.39493,0.43418,0.43481,0.46927,0.2142,0.10265
"15",0.30949,0.80998,0.61545,0.53235,0.17014,0.34535,0.32246,0.56373,0.5783,0.44113,0.34547,0.26076,0.4538,0.39177,0.42803,0.19398
"16",0.26837,0.34708,0.46885,0.38134,0.14118,0.13714,0.21684,0.31528,0.31523,0.31973,0.31602,0.18662,0.1414,0.20348,0.18147,0.13311
