"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",3.36717,1.61952,0.71599,0.4514,0.6263,1.0094,1.47921,1.50493,0.99374,0.50058,0.55833,0.49273,0.37892,0.29289,0.1938,0.10736
"2",1.41102,10.3501,1.78283,0.49449,0.32462,0.66615,1.09519,1.34513,1.34559,0.56482,0.34511,0.3483,0.3352,0.23421,0.12266,0.10057
"3",0.40737,3.04087,13.88424,1.23198,0.47562,0.38911,0.56948,0.932,1.32152,0.75107,0.43169,0.23177,0.1713,0.17069,0.14035,0.12185
"4",0.22278,0.5307,4.07452,11.78896,1.51739,0.70025,0.50947,0.72535,1.00003,1.09068,0.59853,0.23082,0.13823,0.10224,0.06357,0.04791
"5",0.30078,0.28518,0.34424,2.62295,4.18282,1.84134,1.2095,1.05405,0.94818,1.25566,0.92311,0.52937,0.24108,0.09224,0.09351,0.07944
"6",0.54505,0.26565,0.15146,0.59036,1.83042,3.18324,1.8121,1.41921,1.2006,1.04581,1.09903,0.67004,0.34401,0.11236,0.0477,0.03578
"7",0.70008,0.72489,0.48258,0.30521,0.93139,1.66504,2.68916,1.83992,1.41291,1.13362,0.91109,0.7315,0.43181,0.16227,0.07303,0.06772
"8",0.74945,1.00093,0.7415,0.49258,0.6697,1.30563,1.67987,2.76899,2.01085,1.3309,1.00835,0.59836,0.42491,0.2248,0.12481,0.05262
"9",0.47177,0.8257,0.94254,0.75768,0.84769,1.18051,1.58532,1.83048,2.59782,1.67358,1.21398,0.52195,0.39012,0.18422,0.11879,0.05992
"10",0.25548,0.48403,0.56887,0.95775,0.83194,0.95728,1.187,1.39542,1.49622,1.88323,1.16426,0.61706,0.30596,0.13352,0.10149,0.09522
"11",0.32094,0.42135,0.57485,0.74894,0.87573,1.20032,1.16167,1.17023,1.56529,1.68362,1.64855,0.92791,0.39996,0.13003,0.08407,0.07775
"12",0.51962,0.59149,0.40752,0.55353,0.65834,1.09468,1.26413,1.03468,1.20226,1.03716,1.20898,1.22891,0.57302,0.20194,0.09336,0.07072
"13",0.64033,0.59633,0.36475,0.42433,0.53256,0.88147,1.05425,1.11588,1.01267,0.92132,0.84866,0.9533,0.87404,0.35657,0.20873,0.0889
"14",0.55223,0.77776,0.59068,0.33477,0.39465,0.58519,0.83613,0.7345,0.72416,0.45035,0.52359,0.5585,0.55923,0.71177,0.25467,0.12568
"15",0.30218,0.79253,0.62459,0.55509,0.19914,0.3806,0.36707,0.61393,0.66322,0.50707,0.40878,0.32847,0.60491,0.53104,0.69521,0.25986
"16",0.23202,0.29992,0.40262,0.32419,0.13155,0.13382,0.21825,0.28548,0.29146,0.31149,0.30781,0.19722,0.15824,0.22052,0.20135,0.17647
