"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.93635,0.96807,0.41842,0.25694,0.35434,0.61536,0.84888,0.73415,0.41888,0.23932,0.27788,0.24003,0.18127,0.14176,0.09689,0.0566
"2",0.94138,8.70313,1.20231,0.30608,0.19864,0.40595,0.68928,0.81386,0.69318,0.28443,0.19155,0.18895,0.17747,0.12672,0.06603,0.05192
"3",0.24112,2.37967,11.90274,0.88917,0.28622,0.22604,0.34849,0.61053,0.78839,0.44141,0.23269,0.13333,0.09726,0.09855,0.07744,0.06592
"4",0.12809,0.32232,3.55756,10.84929,0.90054,0.38802,0.28991,0.45419,0.61435,0.59656,0.3022,0.1251,0.07172,0.05509,0.03524,0.0247
"5",0.21642,0.18382,0.21829,2.51074,3.40138,1.36918,0.94937,0.86808,0.75376,0.87123,0.62111,0.33508,0.11431,0.05037,0.058,0.04799
"6",0.50544,0.21885,0.11015,0.41219,1.52364,3.08572,1.80834,1.48463,1.28942,1.04475,0.98922,0.51252,0.17886,0.0639,0.03615,0.02337
"7",0.71491,0.70989,0.46343,0.25862,0.89732,1.83399,3.01499,2.06314,1.59685,1.29589,1.01098,0.70512,0.27581,0.12247,0.0664,0.06255
"8",0.72269,1.05111,0.86018,0.48827,0.67976,1.52567,1.97138,3.29979,2.3414,1.55485,1.18651,0.64796,0.36704,0.21913,0.13724,0.05559
"9",0.47709,0.88601,1.19311,0.89327,0.90189,1.42837,1.92052,2.21779,3.3121,2.03415,1.46209,0.57849,0.32676,0.19458,0.14082,0.06546
"10",0.2508,0.48571,0.7029,1.07824,0.88621,1.1497,1.44558,1.67976,1.8343,2.46601,1.40344,0.67963,0.25528,0.13173,0.12314,0.11006
"11",0.39677,0.48455,0.68687,0.91227,1.05822,1.54847,1.50514,1.49475,1.99931,2.16605,2.28678,1.14374,0.39666,0.1651,0.12245,0.1088
"12",0.67385,0.71661,0.49853,0.66426,0.79734,1.37775,1.59225,1.2901,1.46337,1.25324,1.55119,1.7441,0.64827,0.28577,0.15187,0.1027
"13",0.86168,0.78709,0.49564,0.53381,0.5689,0.91159,1.06076,1.11346,0.94648,0.7952,0.79545,0.98041,1.31611,0.566,0.347,0.14928
"14",0.71064,1.0003,0.76681,0.43038,0.49121,0.6632,0.97114,0.97066,0.91293,0.54597,0.61078,0.70996,0.77855,1.21816,0.40967,0.2012
"15",0.34413,0.87319,0.69607,0.65198,0.24497,0.45758,0.44989,0.79355,0.83805,0.65025,0.50241,0.43641,0.78402,0.76764,0.98977,0.32875
"16",0.38357,0.45783,0.61782,0.49962,0.21618,0.22889,0.38922,0.48525,0.48257,0.54469,0.52766,0.34321,0.30021,0.41947,0.37693,0.37629
