"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.9594,1.47448,0.94753,0.62014,0.96935,1.2208,1.28542,1.0703,0.76217,0.53366,0.63286,0.58542,0.44108,0.33713,0.228,0.11301
"2",1.31402,6.58604,1.87734,0.67479,0.39891,0.91834,1.15749,1.10294,0.94344,0.48524,0.3738,0.4033,0.4122,0.27349,0.14561,0.10647
"3",0.63737,2.66907,9.2818,1.40589,0.6288,0.5207,0.80706,1.00369,1.05832,0.67697,0.43907,0.27922,0.22281,0.21716,0.17017,0.1396
"4",0.35976,0.71734,3.14586,7.49016,1.98932,0.96332,0.6964,1.00428,1.10622,0.94787,0.51697,0.26949,0.19668,0.14658,0.08879,0.05879
"5",0.57475,0.39647,0.5242,2.82317,4.1711,2.18613,1.38298,1.12729,1.04006,1.12662,0.77602,0.50816,0.2641,0.13216,0.12634,0.10219
"6",0.91325,0.45967,0.23988,0.82165,2.15971,2.89617,1.90418,1.40661,1.15946,1.00657,0.95859,0.55577,0.31941,0.14653,0.06267,0.03603
"7",0.76133,0.9636,0.83818,0.39057,0.96421,1.64804,2.10849,1.67946,1.25916,0.98033,0.85108,0.65619,0.3974,0.18812,0.08507,0.072
"8",0.66169,0.99763,1.07702,0.80632,0.63959,1.13591,1.49658,1.97239,1.66085,1.06566,0.81029,0.51831,0.42173,0.24563,0.13758,0.05427
"9",0.46094,0.72262,0.99941,1.00961,0.86224,0.95813,1.27815,1.45493,1.77122,1.26108,0.91199,0.39055,0.34255,0.1928,0.11306,0.05278
"10",0.26085,0.44368,0.62541,1.015,0.8501,0.77768,0.87337,1.00507,1.09371,1.10347,0.82782,0.42292,0.22863,0.12131,0.08379,0.07368
"11",0.35382,0.3919,0.62353,0.80146,0.859,1.0055,0.92294,0.83422,1.11936,1.16843,1.0125,0.66121,0.29627,0.10641,0.06412,0.05865
"12",0.49003,0.4761,0.37418,0.59587,0.63052,0.91836,0.98988,0.73749,0.81412,0.68168,0.82288,0.70607,0.43314,0.14744,0.05913,0.03901
"13",0.60109,0.49407,0.32316,0.42779,0.49132,0.74512,0.87452,0.88509,0.76,0.62833,0.58828,0.67444,0.45643,0.2647,0.11967,0.04792
"14",0.26786,0.34543,0.31172,0.2196,0.29156,0.45743,0.58802,0.48981,0.54134,0.31465,0.3632,0.33211,0.3584,0.26501,0.13432,0.05774
"15",0.16595,0.40607,0.36923,0.37262,0.10727,0.2061,0.22985,0.43058,0.42569,0.29662,0.19842,0.13944,0.25229,0.23961,0.22298,0.14563
"16",0.14365,0.18316,0.30205,0.31566,0.10756,0.09177,0.14775,0.309,0.28594,0.26857,0.2668,0.10172,0.08536,0.13235,0.15406,0.09373
