"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.66571,1.29482,0.76148,0.48237,0.78053,1.14815,1.27326,1.0829,0.72526,0.48541,0.58695,0.53691,0.39365,0.30233,0.20043,0.10211
"2",1.08655,7.47907,1.73202,0.56306,0.33264,0.80213,1.09469,1.10345,0.94401,0.4691,0.35233,0.38564,0.37169,0.25277,0.13239,0.09778
"3",0.51416,2.78336,11.81966,1.21971,0.51567,0.4538,0.67305,0.90884,1.02058,0.63755,0.39636,0.24885,0.19574,0.19573,0.15086,0.12328
"4",0.2869,0.63102,3.67607,9.52781,1.45416,0.71891,0.49928,0.73576,0.86934,0.79852,0.43025,0.20386,0.146,0.11422,0.07056,0.04761
"5",0.45048,0.34041,0.4131,2.29252,3.56746,1.89914,1.20039,0.97812,0.89001,1.01367,0.6979,0.42336,0.20164,0.10373,0.10235,0.08342
"6",0.84907,0.41196,0.21589,0.65274,1.94433,2.85162,1.81854,1.3563,1.12258,0.97091,0.91293,0.49967,0.2627,0.12315,0.0553,0.03329
"7",0.84459,0.973,0.70992,0.33254,0.96073,1.70119,2.21597,1.71206,1.2983,1.01773,0.83614,0.62242,0.35292,0.17498,0.08207,0.07182
"8",0.89751,1.27847,1.0838,0.61834,0.67395,1.2786,1.64868,2.21904,1.81565,1.184,0.85572,0.53001,0.43492,0.26724,0.15244,0.06028
"9",0.60483,0.98304,1.11157,0.86296,0.83679,1.07135,1.44024,1.60889,1.98589,1.41402,0.96846,0.38814,0.33708,0.20526,0.12773,0.05995
"10",0.33585,0.61814,0.72009,0.94632,0.81174,0.869,1.00788,1.17056,1.25295,1.35003,0.93732,0.44423,0.24424,0.1361,0.10446,0.09089
"11",0.54618,0.55814,0.75056,0.84392,0.95054,1.17119,1.03545,0.95523,1.27368,1.36698,1.15437,0.73714,0.34401,0.14494,0.09822,0.08115
"12",0.89874,0.91068,0.58345,0.71286,0.7582,1.14468,1.20267,0.87013,0.92552,0.8232,1.00111,0.84775,0.5257,0.23637,0.11017,0.07466
"13",0.9662,0.90605,0.55552,0.55355,0.54396,0.82425,0.94981,0.96866,0.80676,0.67186,0.64489,0.71126,0.55732,0.35356,0.20372,0.08185
"14",0.55542,0.79006,0.61779,0.33097,0.36475,0.51502,0.70938,0.62893,0.62108,0.36145,0.4105,0.39936,0.38746,0.33129,0.17374,0.08111
"15",0.26255,0.69572,0.52906,0.45204,0.13563,0.27854,0.25658,0.45043,0.46233,0.35489,0.27388,0.20181,0.34474,0.29778,0.29169,0.14512
"16",0.1707,0.22586,0.30609,0.25097,0.08968,0.08507,0.13144,0.19602,0.19618,0.19675,0.1947,0.10908,0.08201,0.12073,0.10703,0.07102
