"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.77634,0.91293,0.37576,0.24,0.35219,0.65591,0.95887,0.7786,0.41016,0.25521,0.29099,0.26019,0.18878,0.14672,0.101,0.05143
"2",0.8263,7.25681,1.02145,0.26381,0.18782,0.35327,0.71802,0.82557,0.61918,0.25325,0.16538,0.16854,0.16722,0.11705,0.06175,0.04739
"3",0.20893,2.0225,10.49694,0.80476,0.27393,0.20489,0.32226,0.59256,0.76622,0.41293,0.20063,0.11774,0.09117,0.09069,0.07115,0.06058
"4",0.12849,0.32387,3.28746,10.45485,1.34261,0.62955,0.49942,0.65681,0.88502,0.88099,0.42016,0.19286,0.10615,0.06492,0.03946,0.02576
"5",0.23454,0.21083,0.25863,2.92702,4.21902,1.74983,1.19679,1.08715,0.94909,1.22288,0.83861,0.47437,0.21888,0.06632,0.06884,0.05644
"6",0.60248,0.23233,0.12537,0.69369,1.94609,3.59642,2.01334,1.59367,1.37075,1.11976,1.16905,0.64171,0.32035,0.08734,0.04359,0.02613
"7",0.7809,0.7807,0.4721,0.37949,1.06238,1.93142,3.09982,2.05112,1.58629,1.28803,1.0287,0.79026,0.40301,0.14121,0.06908,0.06483
"8",0.72488,1.07984,0.84569,0.69395,0.77907,1.53473,1.91754,3.20054,2.22793,1.49161,1.15281,0.68916,0.4404,0.21757,0.13325,0.05391
"9",0.39403,0.71732,1.01521,0.94526,0.96244,1.37493,1.7741,1.99623,2.99945,1.86213,1.36617,0.59812,0.40687,0.16794,0.11858,0.05709
"10",0.24711,0.45377,0.61982,1.28145,1.06152,1.13919,1.39754,1.59732,1.7377,2.36601,1.35825,0.73126,0.34257,0.13881,0.11838,0.09904
"11",0.42327,0.48215,0.65402,1.05511,1.30906,1.71611,1.52493,1.48736,1.98441,2.18786,2.39495,1.28722,0.54429,0.18498,0.13009,0.11199
"12",0.70661,0.72354,0.48602,0.78511,0.97151,1.55324,1.74203,1.39369,1.59496,1.37206,1.71516,1.99885,0.82324,0.30118,0.15546,0.10449
"13",0.75907,0.70963,0.44575,0.50936,0.66154,1.098,1.27267,1.34901,1.24032,1.10915,1.06294,1.23071,1.36871,0.49238,0.30948,0.1289
"14",0.53096,0.76017,0.5885,0.34298,0.38994,0.56507,0.78607,0.70575,0.69412,0.46718,0.5306,0.58907,0.62114,0.96076,0.32272,0.15218
"15",0.34169,0.89922,0.7126,0.6991,0.24771,0.45513,0.44165,0.76645,0.79607,0.65704,0.51051,0.44335,0.83889,0.80583,1.09827,0.37432
"16",0.35935,0.4596,0.61679,0.4874,0.2113,0.22241,0.3749,0.45962,0.48403,0.49996,0.52759,0.3461,0.28794,0.40898,0.38164,0.36733
