"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.0737,1.71282,1.02972,0.65063,0.96154,1.36426,1.50652,1.29181,0.87872,0.59659,0.72973,0.66419,0.48994,0.38068,0.25046,0.12705
"2",1.4774,7.01403,2.05756,0.76155,0.44544,1.01015,1.29876,1.31761,1.13942,0.58097,0.46735,0.49955,0.47923,0.32611,0.16916,0.12354
"3",0.87852,3.16144,9.92202,1.54732,0.7448,0.67081,0.92074,1.18228,1.32401,0.84407,0.55842,0.35351,0.279,0.27972,0.21075,0.17018
"4",0.516,0.98882,3.1735,7.28396,1.8551,0.95543,0.64719,0.936,1.04468,0.95932,0.54656,0.26717,0.20042,0.1581,0.09748,0.06419
"5",0.69928,0.54671,0.59934,2.61844,3.96052,2.11829,1.30881,1.00211,0.91123,1.05122,0.73399,0.47068,0.21057,0.12057,0.12658,0.10226
"6",1.19237,0.595,0.32583,0.80947,2.05181,2.98179,1.99498,1.47525,1.18947,1.02854,0.98041,0.54715,0.26761,0.13205,0.06229,0.03797
"7",1.04418,1.16252,0.82518,0.37617,0.93405,1.74459,2.19782,1.77111,1.35252,1.0541,0.87168,0.64683,0.33942,0.1672,0.08102,0.07002
"8",1.14816,1.51499,1.17448,0.65982,0.62952,1.29104,1.66558,2.14517,1.80673,1.19389,0.89894,0.54789,0.41117,0.25004,0.14153,0.05543
"9",0.76974,1.14165,1.11396,0.80829,0.71321,1.0469,1.44115,1.5564,1.82138,1.34779,0.97095,0.39549,0.30458,0.18616,0.1089,0.05204
"10",0.40941,0.71878,0.72124,0.82559,0.65104,0.79942,0.97653,1.12807,1.14277,1.16185,0.85106,0.43013,0.20104,0.1066,0.07718,0.06702
"11",0.48767,0.58751,0.71551,0.63018,0.60662,0.88779,0.91335,0.86437,1.13033,1.14595,0.93006,0.58483,0.22378,0.08392,0.05419,0.04407
"12",0.6411,0.7612,0.47524,0.47631,0.4347,0.73858,0.87648,0.69251,0.77539,0.66149,0.72401,0.53515,0.27531,0.11326,0.04684,0.03349
"13",0.81867,0.75837,0.44159,0.42824,0.34635,0.54029,0.63928,0.66371,0.56167,0.48031,0.45752,0.44141,0.26209,0.17132,0.09716,0.03816
"14",0.6133,0.83814,0.62581,0.32682,0.3058,0.40174,0.55803,0.48712,0.47959,0.26628,0.31844,0.28513,0.23736,0.18191,0.10435,0.04886
"15",0.3666,0.9165,0.6274,0.52768,0.13786,0.28101,0.23805,0.41071,0.39221,0.29526,0.2653,0.17348,0.27122,0.21098,0.18812,0.10287
"16",0.2962,0.36569,0.47182,0.38413,0.12295,0.10784,0.16272,0.24177,0.23836,0.21579,0.23551,0.12538,0.08477,0.12175,0.09596,0.05952
