"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.64719,1.15191,0.63597,0.39864,0.65033,1.02313,1.22846,1.06346,0.64946,0.41909,0.50678,0.45218,0.33459,0.25572,0.17073,0.08915
"2",0.98186,7.27996,1.57424,0.48015,0.29643,0.69008,1.03331,1.10991,0.91238,0.42614,0.30995,0.32922,0.31621,0.21664,0.11381,0.08634
"3",0.40171,2.55179,12.54454,1.12376,0.42938,0.3664,0.55596,0.81942,0.96796,0.57235,0.33628,0.2045,0.15824,0.15704,0.12247,0.1015
"4",0.20517,0.47347,3.75397,10.59657,1.10284,0.50234,0.34304,0.54673,0.69502,0.66537,0.34379,0.15337,0.10532,0.08391,0.05301,0.03671
"5",0.34833,0.27785,0.33528,2.38268,3.21691,1.42376,0.86562,0.68128,0.65116,0.83604,0.55587,0.33236,0.13839,0.07631,0.08508,0.07032
"6",0.88873,0.41451,0.21947,0.62885,1.84141,3.1626,1.8577,1.36721,1.10775,0.97152,0.94411,0.52419,0.24624,0.11379,0.06054,0.03794
"7",1.1012,1.17661,0.84058,0.37247,0.9617,1.91898,2.81962,1.97989,1.43542,1.10237,0.94496,0.73378,0.3967,0.19901,0.10543,0.09482
"8",1.15825,1.63389,1.34842,0.68448,0.65625,1.42913,1.92768,2.94103,2.09888,1.33312,0.95158,0.63317,0.52413,0.3271,0.19953,0.07958
"9",0.86544,1.42166,1.69397,1.23211,0.93767,1.2637,1.78343,2.06803,2.80341,1.72881,1.14576,0.48925,0.43893,0.28636,0.19999,0.09379
"10",0.43139,0.78963,0.95413,1.24905,0.94968,0.9751,1.12548,1.35643,1.45619,1.78018,1.10749,0.52258,0.29123,0.16649,0.14968,0.13181
"11",0.50084,0.56203,0.76589,0.84578,0.84718,1.10313,0.9747,0.9244,1.21441,1.30019,1.20606,0.71879,0.31844,0.13557,0.09859,0.0837
"12",0.6225,0.6841,0.46298,0.5436,0.51753,0.88606,0.97186,0.74605,0.8125,0.69522,0.82088,0.78721,0.3985,0.17212,0.08416,0.05829
"13",0.53116,0.49934,0.30301,0.3277,0.28988,0.50222,0.58716,0.61845,0.53095,0.44758,0.41624,0.45799,0.39547,0.20721,0.12328,0.05044
"14",0.30756,0.43737,0.33394,0.17692,0.18899,0.27602,0.38714,0.3528,0.34307,0.20008,0.22515,0.22959,0.22151,0.24158,0.1064,0.04987
"15",0.11152,0.29328,0.22252,0.19406,0.06098,0.12339,0.11428,0.20134,0.20639,0.16014,0.12774,0.09747,0.16233,0.14301,0.16107,0.07176
"16",0.09608,0.12708,0.16705,0.13899,0.05059,0.05116,0.07777,0.11237,0.10898,0.11036,0.11073,0.06513,0.04974,0.07181,0.06391,0.04917
