"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.50248,2.18704,1.31528,0.82463,1.1597,1.61651,1.76451,1.52513,1.0479,0.71541,0.87751,0.79758,0.58883,0.46089,0.30154,0.15213
"2",1.7076,7.17234,2.22911,0.87852,0.50637,1.11237,1.36911,1.39128,1.19864,0.61954,0.50263,0.54407,0.52312,0.35737,0.18438,0.13354
"3",0.90104,2.89092,7.64579,1.43559,0.70093,0.63798,0.8417,1.0512,1.15654,0.74599,0.50204,0.31932,0.25704,0.25919,0.19258,0.15475
"4",0.54955,1.0194,2.87614,6.64328,1.73903,0.92217,0.62932,0.88705,0.9514,0.86659,0.51204,0.25533,0.19382,0.15144,0.09037,0.05883
"5",0.74384,0.59661,0.61829,2.51393,3.57456,1.88623,1.13428,0.84545,0.77676,0.90164,0.63284,0.42573,0.19831,0.11494,0.11831,0.09484
"6",1.285,0.65577,0.36089,0.85654,1.86116,2.44503,1.64332,1.18843,0.93462,0.84307,0.81398,0.47899,0.25066,0.12824,0.05871,0.03621
"7",1.2405,1.35643,0.9429,0.4432,0.9009,1.54561,1.79973,1.51198,1.12303,0.86969,0.76422,0.60431,0.34404,0.17298,0.08487,0.07208
"8",1.2658,1.63279,1.20962,0.7192,0.55626,1.04322,1.35187,1.70984,1.45113,0.97012,0.73428,0.49183,0.39468,0.24031,0.13243,0.05151
"9",0.93373,1.3408,1.21923,0.87225,0.65641,0.85702,1.19674,1.31423,1.48182,1.1174,0.80134,0.35854,0.31506,0.19848,0.10957,0.05305
"10",0.55029,0.92748,0.89329,0.986,0.68095,0.70292,0.81247,0.99956,0.98357,0.99575,0.75905,0.41125,0.22198,0.1215,0.08569,0.07438
"11",0.79547,0.73633,0.86075,0.85583,0.76122,0.88861,0.83508,0.77148,0.98234,1.01175,0.80278,0.60103,0.27021,0.1104,0.07379,0.05935
"12",1.08413,1.0899,0.60285,0.70449,0.59006,0.87997,0.96587,0.73142,0.7614,0.68709,0.76179,0.58566,0.35394,0.16227,0.06541,0.04843
"13",1.20181,1.08253,0.61693,0.58406,0.43876,0.62788,0.74149,0.77552,0.6304,0.52902,0.52027,0.50943,0.29345,0.20167,0.11403,0.04425
"14",0.75031,1.00443,0.72823,0.39101,0.3456,0.43001,0.60161,0.54131,0.52266,0.28328,0.34571,0.30381,0.24,0.16153,0.09604,0.04617
"15",0.37231,0.9086,0.58943,0.49532,0.12794,0.26454,0.21884,0.37605,0.34341,0.2585,0.24613,0.15168,0.22363,0.16222,0.138,0.07827
"16",0.28428,0.34745,0.43139,0.35503,0.10997,0.09637,0.14218,0.21742,0.20898,0.18015,0.20561,0.10642,0.0673,0.09499,0.06872,0.04057
